Day, CBG(from), id(from), CBG(to), id(to)
89, 482015201001, 2, 482014537001, 1
89, 060371343051, 1, 061110053041, 1
89, 410170018002, 1, 211010207012, 5
89, 360810892003, 3, 360810892001, 2
89, 517700028001, 2, 540810013002, 2
89, 360810116002, 2, 360610048006, 2
89, 130890233122, 1, 131510703102, 1
89, 080310017021, 2, 080010085502, 1
89, 170310812011, 5, 170310815002, 16
89, 120010022053, 1, 120010018012, 1
89, 360470336005, 1, 360610097004, 3
89, 480717102001, 6, 480717102003, 13
89, 340270420003, 1, 340130216015, 5
89, 420454050003, 1, 420454064012, 1
89, 060670070143, 1, 060670070121, 1
89, 482570508005, 3, 481130153041, 8
89, 191530107062, 6, 191530113003, 3
89, 290950043001, 3, 290950140061, 12
89, 250092532022, 1, 250092525023, 1
89, 470010201001, 2, 470930022001, 1
89, 371899205001, 3, 371899206012, 4
89, 180118106033, 4, 180571110061, 3
89, 450450007002, 1, 450450029051, 2
89, 060375545212, 3, 060710024012, 1
89, 481576734001, 4, 481576731021, 8
89, 360610145004, 10, 360050133002, 1
89, 060590421134, 1, 060590626383, 1
89, 361150850002, 1, 360910610003, 2
89, 510131018011, 1, 170978649011, 3
89, 360610137003, 3, 360470360022, 1
89, 120310145004, 1, 120730025131, 2
89, 060710011041, 2, 060590218151, 1
89, 060590879012, 1, 060590524182, 1
89, 271630712093, 3, 271630710182, 19
89, 511076110161, 1, 391517122011, 4
89, 420010312012, 1, 420010315011, 1
89, 420391102023, 1, 420391116003, 1
89, 360610033002, 6, 340130207005, 1
89, 360610311000, 1, 360050245014, 1
89, 191530106002, 5, 191810203001, 1
89, 360610039003, 1, 360610016004, 4
89, 471470804012, 2, 470370110011, 1
89, 480850309004, 2, 481130146023, 2
89, 180571111025, 4, 180594103004, 6
89, 060374307231, 1, 060374316001, 1
89, 481210216303, 3, 481210216371, 1
89, 471890310004, 1, 471870502061, 2
89, 480759502001, 14, 480759502004, 25
89, 080410030003, 1, 080410050001, 1
89, 390998125002, 1, 390998113004, 1
89, 291239603003, 3, 291219604001, 1
89, 171030001004, 1, 171030001004, 2
89, 340170182002, 3, 360811435001, 1
89, 170318015002, 1, 170310715005, 1
89, 480717101003, 3, 480717102003, 14
89, 560399676001, 5, 490351133054, 3
89, 360811247003, 1, 340311246021, 1
89, 060816105002, 2, 060816121003, 1
89, 360810471001, 2, 360610101001, 88
89, 250277382021, 1, 250173732003, 1
89, 061110074051, 2, 060372766032, 1
89, 220039505003, 5, 482013140013, 1
89, 483579503003, 1, 484379502002, 1
89, 360810404002, 1, 360610070001, 3
89, 180816106063, 5, 180816104012, 2
89, 211170607002, 2, 211170646001, 1
89, 420454103021, 5, 420454077002, 1
89, 180118106032, 2, 180571109082, 9
89, 340130137002, 2, 360050277002, 3
89, 180571105121, 2, 180973216001, 2
89, 170978645131, 2, 170978609061, 18
89, 482339505004, 1, 482339505004, 2
89, 482014553001, 4, 482015429001, 1
89, 420770006002, 1, 420950158012, 4
89, 180659758001, 1, 180571110013, 10
89, 390170118003, 1, 391650308002, 2
89, 360811257001, 1, 360850070003, 1
89, 391034160004, 1, 360810357003, 2
89, 470370186021, 1, 212270108031, 1
89, 170318046071, 2, 550250137002, 1
89, 360710147002, 2, 340311242006, 2
89, 191030001001, 1, 191839603003, 2
89, 320030007003, 20, 360271405003, 1
89, 060371092003, 1, 060379201181, 2
89, 060650427391, 2, 060650425091, 1
89, 210670008021, 8, 211130605041, 3
89, 360290148032, 1, 360290146044, 1
89, 420010304004, 1, 420010312031, 1
89, 040133190001, 4, 040134225042, 2
89, 360810309031, 1, 360050255002, 1
89, 320050011002, 2, 060610213222, 4
89, 482179601002, 4, 481130165232, 5
89, 360610160022, 1, 360810047001, 1
89, 391650319024, 2, 390170111104, 2
89, 482319612004, 2, 481130203002, 2
89, 271711008024, 2, 270530269091, 1
89, 421298050003, 1, 420059507003, 1
89, 211110053002, 3, 211110117092, 3
89, 040130610393, 1, 040130405171, 3
89, 090010605001, 2, 250277284001, 1
89, 180594104005, 1, 180973605011, 1
89, 390410120002, 1, 390410119002, 2
89, 391650311001, 1, 391650320073, 4
89, 391590506012, 3, 390490105004, 3
89, 171635031004, 3, 291879501014, 1
89, 340030481002, 1, 340311434006, 1
89, 190799605001, 1, 190150204001, 1
89, 340030040023, 1, 360610265002, 1
89, 460139513003, 1, 460139518003, 1
89, 371910013012, 1, 370610901003, 2
89, 170319800001, 31, 080310016002, 3
89, 483396942013, 1, 484559505002, 2
89, 490351113042, 2, 490351128221, 2
89, 290950141012, 1, 290950136121, 10
89, 120330025001, 2, 120010009021, 2
89, 421010342002, 3, 421010356021, 3
89, 410030002022, 1, 530419713002, 1
89, 170310818002, 8, 180390011003, 1
89, 120970408042, 5, 420950101001, 3
89, 171430027022, 2, 171130014043, 6
89, 391130017001, 2, 390572201003, 3
89, 482014549002, 2, 481576731011, 55
89, 480370112002, 3, 400890989001, 1
89, 220330045072, 1, 220630404022, 4
89, 360810499003, 7, 360594101003, 2
89, 110010047021, 1, 040131080001, 1
89, 481130190421, 3, 480850313152, 4
89, 290950131003, 1, 290950102011, 1
89, 390610239013, 2, 391650319042, 2
89, 320310024062, 1, 320310024103, 2
89, 180973212001, 1, 180319695003, 2
89, 170318021001, 1, 170318031002, 4
89, 181630003002, 1, 180839558004, 2
89, 391535320042, 3, 391535102001, 1
89, 120850011041, 4, 121113820061, 7
89, 170310814011, 21, 170310101002, 3
89, 060371283021, 1, 060371374023, 3
89, 180816101004, 4, 180973804041, 1
89, 421070032003, 1, 420410127022, 1
89, 170315401011, 1, 170318346002, 2
89, 360610218002, 1, 361190034003, 1
89, 421070034002, 1, 420770052004, 3
89, 420076007003, 1, 390299524002, 1
89, 060371316001, 1, 060371412021, 4
89, 421010369002, 8, 420454062012, 4
89, 482015430011, 3, 482015411003, 4
89, 481210217181, 3, 484391115493, 3
89, 060650432443, 1, 060650507002, 3
89, 211759504002, 2, 211939705001, 2
89, 460299541002, 3, 271630709092, 3
89, 292254703013, 7, 290770032001, 1
89, 320030058533, 1, 320030005192, 1
89, 170318042022, 1, 170311604002, 4
89, 191530111124, 1, 190990407004, 4
89, 120869805001, 5, 120860108021, 1
89, 040131096013, 1, 040137233081, 4
89, 170315203004, 2, 170318051083, 2
89, 050310008023, 1, 280330708301, 2
89, 211130603001, 4, 211130605031, 1
89, 060372039001, 1, 060375300042, 1
89, 420912012011, 3, 420293104001, 1
89, 410670306001, 1, 530110406082, 1
89, 180010302001, 3, 180030103041, 11
89, 340311964023, 2, 340030391001, 2
89, 040133199101, 2, 040133199062, 2
89, 131171303053, 1, 120730002004, 2
89, 060374333052, 2, 060374334031, 1
89, 191731801002, 2, 191530102033, 16
89, 391279663001, 1, 391279659001, 1
89, 460990018033, 2, 460990105014, 1
89, 060376010022, 1, 060371310201, 2
89, 180950019004, 1, 180350010002, 1
89, 360870111012, 2, 360710142024, 1
89, 360610098002, 4, 360470021001, 9
89, 482014522014, 2, 482014537001, 2
89, 120050027041, 2, 470090103022, 1
89, 061110037001, 1, 061110033002, 1
89, 360290150013, 1, 360290141011, 2
89, 171118712061, 1, 040210017041, 1
89, 360390811021, 3, 360010148032, 1
89, 340350537061, 2, 340230010021, 6
89, 060371272103, 1, 060375544052, 1
89, 160179502005, 1, 160179504003, 1
89, 361199810001, 3, 361199810001, 5
89, 420454104004, 2, 420293001043, 2
89, 040132168512, 3, 040131080002, 7
89, 481450002001, 3, 483090021004, 1
89, 131390005002, 1, 131370004001, 1
89, 340258013003, 1, 371790210113, 1
89, 190259503002, 1, 191810209001, 3
89, 260319603002, 1, 470110112011, 4
89, 060378004101, 10, 060371271031, 2
89, 290970122001, 1, 290119603002, 2
89, 490351014003, 4, 040130610471, 1
89, 481210203032, 2, 484391115254, 1
89, 340030103006, 1, 340030474004, 1
89, 481130173044, 3, 481130178062, 1
89, 480850316391, 1, 484391137092, 3
89, 160270223001, 1, 160270207002, 2
89, 130670314082, 1, 130670303391, 1
89, 060371204001, 1, 060373107022, 10
89, 120810007043, 2, 120950171032, 65
89, 471550811011, 5, 121130103003, 1
89, 060790117014, 1, 060376209011, 1
89, 211450313013, 1, 211450313022, 1
89, 482014132022, 3, 482014121001, 4
89, 340350522032, 3, 340190109001, 1
89, 121150006021, 1, 121150014022, 2
89, 480610106012, 2, 481677262001, 1
89, 380150101003, 1, 380150101003, 4
89, 390170109113, 2, 391130501035, 2
89, 360593004001, 2, 360594073011, 21
89, 180973908001, 5, 181819581002, 2
89, 060190062024, 1, 061070010043, 3
89, 484679509004, 5, 484230020063, 1
89, 040134226423, 2, 040138151001, 3
89, 170310803004, 2, 170318391001, 57
89, 271230346012, 1, 271630710182, 20
89, 060372015013, 1, 060371892011, 1
89, 420490114003, 1, 420490111021, 1
89, 401139400061, 1, 481130136163, 7
89, 040136199003, 7, 040132170024, 1
89, 060390005091, 5, 060190042081, 2
89, 120570059003, 2, 120570058001, 1
89, 060710020171, 1, 060374339022, 1
89, 481576729001, 19, 482013131002, 49
89, 290190018053, 1, 200910518053, 1
89, 420710135031, 1, 421330210102, 2
89, 120810020083, 3, 121150027132, 5
89, 483671406014, 2, 482511304101, 4
89, 530150007043, 1, 530150019001, 1
89, 482013144002, 4, 481576710012, 2
89, 410470012001, 1, 410710309002, 1
89, 170311004003, 4, 170317608011, 5
89, 170318309001, 2, 170310308002, 2
89, 120950160022, 1, 120950160022, 3
89, 181139719001, 2, 120950171032, 66
89, 180190507042, 4, 180190507042, 7
89, 040138160001, 11, 060590634002, 1
89, 360594122005, 1, 340258095012, 1
89, 361190149072, 2, 361190148081, 2
89, 490111264022, 3, 271230376024, 2
89, 180973910002, 3, 180632106062, 7
89, 483970405031, 1, 481130078011, 16
89, 060730013001, 1, 060730032013, 1
89, 191530039022, 1, 191530049001, 5
89, 120860001311, 5, 120110606051, 1
89, 170978610082, 4, 170978608092, 2
89, 421257421003, 1, 420034560041, 1
89, 211030904001, 3, 211879703002, 5
89, 060371066462, 2, 060830019064, 1
89, 291833119081, 1, 291892154001, 3
89, 120860012043, 1, 120860001131, 38
89, 120830027022, 1, 120830013023, 1
89, 360610114012, 2, 360810489001, 2
89, 191530111131, 3, 191810212002, 2
89, 040131042243, 3, 040130405071, 4
89, 361190015044, 4, 360050337002, 1
89, 290470202023, 6, 290470209021, 2
89, 450570112021, 1, 371190059063, 1
89, 040138145004, 1, 040134222162, 2
89, 060730185191, 2, 040138148001, 6
89, 290370600043, 2, 290470210031, 3
89, 482090103043, 5, 482090109103, 3
89, 060372077101, 4, 060379106021, 1
89, 340312460032, 2, 340030442011, 1
89, 481576719001, 1, 481576731011, 56
89, 060591101131, 3, 060590114021, 1
89, 391650320072, 3, 391650320042, 5
89, 340155014021, 1, 340297320014, 1
89, 340170158012, 2, 360610092001, 96
89, 040134225072, 2, 040134225081, 2
89, 360210003002, 1, 131210019002, 9
89, 320310035154, 1, 320310035152, 3
89, 180010302001, 4, 391259604002, 3
89, 220570207031, 1, 220070504003, 1
89, 040138147001, 4, 040190040224, 1
89, 170318035004, 1, 170317704001, 4
89, 040138112001, 2, 040134226361, 1
89, 460990011052, 1, 460990011052, 3
89, 360470530002, 1, 360850277022, 5
89, 180571108061, 7, 180571108094, 2
89, 420031803003, 2, 420034803001, 1
89, 420171058081, 1, 340057003031, 1
89, 360271901012, 1, 360790105003, 1
89, 530079613024, 1, 530179504002, 4
89, 340170135003, 1, 340312366024, 2
89, 191199502001, 1, 460990005003, 1
89, 060710026012, 2, 060650435171, 1
89, 040190043341, 1, 040190013041, 1
89, 421010171003, 1, 420454080023, 3
89, 391650322023, 1, 390250402021, 4
89, 361031350023, 1, 361031583202, 5
89, 060710092011, 1, 060710091092, 1
89, 180290802021, 1, 390410114232, 1
89, 191839601003, 3, 191839601004, 2
89, 420076049021, 1, 420076049012, 1
89, 120950167101, 2, 210039204003, 2
89, 040130405023, 3, 040136177003, 6
89, 291833117351, 8, 291833111462, 2
89, 484530018122, 1, 484910203123, 4
89, 180990205001, 2, 180859620001, 1
89, 060377016021, 2, 060371351142, 6
89, 170438443014, 4, 170317706011, 2
89, 120710502041, 4, 120710503111, 2
89, 420035630001, 2, 421257210003, 1
89, 060170307011, 2, 060670091053, 3
89, 391650317001, 3, 391130202002, 3
89, 410050229071, 1, 410050221051, 1
89, 121199112001, 12, 120690303063, 2
89, 471870502051, 2, 471870505033, 1
89, 350410004023, 1, 350090003031, 1
89, 220050304011, 1, 220930403001, 2
89, 121113817021, 1, 120850004002, 1
89, 100030145021, 2, 340258100043, 1
89, 211110115202, 3, 211110103071, 4
89, 484391055051, 2, 484391140061, 1
89, 390610239022, 3, 390099739011, 3
89, 060375039012, 1, 060710008144, 3
89, 250277411024, 1, 250173834002, 2
89, 290770001002, 1, 292254702011, 3
89, 483671404091, 2, 484391142032, 1
89, 211110103072, 3, 210290212002, 3
89, 211159604003, 2, 211159606002, 2
89, 220190017001, 3, 220019603002, 1
89, 390610243013, 1, 180973202043, 7
89, 170310814031, 16, 170310814031, 23
89, 040138158001, 5, 040210002151, 3
89, 361031118013, 2, 360810892006, 1
89, 250039231003, 1, 250039213001, 1
89, 340312036002, 1, 340311635001, 5
89, 360050118001, 1, 361190015044, 6
89, 371830535122, 1, 371830526021, 1
89, 170318116001, 6, 170438401022, 2
89, 361031230021, 1, 361031467052, 3
89, 060816022003, 1, 060819843001, 16
89, 320030057121, 7, 080050056291, 1
89, 483732101021, 1, 483732101012, 1
89, 340030172001, 1, 360870131001, 1
89, 171790201003, 3, 171430036023, 1
89, 340130205001, 4, 340130208002, 3
89, 483671403005, 1, 560399676001, 7
89, 484391140073, 1, 484391142032, 2
89, 471650212031, 1, 470370156152, 2
89, 210370519041, 1, 390170004005, 1
89, 120010018063, 1, 120010018141, 1
89, 121113821091, 16, 120610506062, 1
89, 060371907001, 2, 060379800091, 2
89, 060730170301, 4, 481410103421, 2
89, 060650308001, 1, 060710027033, 2
89, 211510107022, 6, 211110116031, 2
89, 420770069031, 2, 340350527004, 4
89, 484399800001, 27, 481130004011, 3
89, 060650468002, 1, 060650424011, 1
89, 480639501022, 3, 480639501022, 4
89, 390572004001, 1, 390572106022, 5
89, 320030058392, 1, 410670310032, 1
89, 120970413002, 2, 120970411001, 3
89, 180030103041, 7, 180330204001, 2
89, 040132168292, 5, 040130304013, 5
89, 090010110002, 2, 360610060001, 2
89, 040130610221, 1, 150030089271, 2
89, 360610131001, 18, 360594108002, 2
89, 121113807002, 1, 170978608071, 5
89, 060650507001, 2, 060650403031, 4
89, 471650210081, 5, 471470805002, 2
89, 482014514031, 3, 482015334001, 1
89, 340390302002, 1, 340390343003, 1
89, 170310632003, 1, 170313201003, 13
89, 371939610011, 5, 371939609003, 3
89, 420792113041, 1, 420792113022, 1
89, 340311828002, 1, 340030312004, 2
89, 390351527022, 1, 390351246002, 1
89, 360610092001, 69, 340170183021, 4
89, 484910203182, 6, 484530017601, 6
89, 361199810001, 4, 361190141001, 1
89, 481130165102, 3, 481130109023, 2
89, 271230304001, 1, 270030515023, 1
89, 311530106272, 2, 311530106291, 1
89, 120110105032, 4, 470370195002, 5
89, 481210203061, 4, 480850305171, 8
89, 391535068001, 6, 391336003012, 2
89, 040130610341, 2, 040136177001, 6
89, 370630020282, 1, 370630015011, 1
89, 310550064006, 1, 310419718001, 1
89, 480717101001, 7, 482012328001, 3
89, 460990011052, 2, 460879646001, 1
89, 481830014001, 3, 481830006004, 1
89, 061110012012, 1, 061110052052, 1
89, 210590006004, 2, 480291218041, 1
89, 484391217021, 21, 484391002022, 3
89, 320030053182, 1, 050510118003, 1
89, 484930001032, 1, 483719504001, 1
89, 481872101004, 1, 482090107022, 1
89, 471550811011, 6, 470930057013, 2
89, 060371198001, 1, 060373200001, 9
89, 170313907003, 2, 170310801006, 1
89, 210670036002, 2, 211259708003, 1
89, 271711001001, 3, 271630712092, 6
89, 371830542092, 7, 371950006005, 4
89, 160270209011, 2, 160010023022, 6
89, 390351836031, 1, 390351959002, 1
89, 470370156131, 2, 471890303042, 5
89, 320030029531, 1, 060670055052, 1
89, 361031354023, 1, 361031583211, 2
89, 040136124003, 8, 040132173001, 10
89, 170119652003, 5, 170999634003, 1
89, 391290216002, 2, 390490091003, 1
89, 481130204002, 11, 484391217021, 30
89, 210670018001, 4, 220570219012, 3
89, 390410104202, 2, 391010004001, 1
89, 191530113001, 4, 191250302002, 3
89, 171379521003, 1, 171379522002, 1
89, 420893001012, 2, 420893003073, 2
89, 481130144031, 2, 481130181241, 9
89, 360150103001, 2, 360979505001, 1
89, 191530112031, 2, 191530113004, 10
89, 420770057022, 2, 420770062021, 2
89, 211510101021, 6, 170978645132, 1
89, 170438401031, 4, 170438402022, 1
89, 470370134003, 1, 471251010021, 2
89, 131350502171, 1, 131350502171, 2
89, 060650512001, 5, 060650434031, 1
89, 481576744003, 1, 482014548002, 5
89, 420850313002, 1, 420031915001, 1
89, 460830101031, 3, 460830101044, 5
89, 060590320571, 1, 060375545152, 2
89, 420250201051, 6, 420770015012, 2
89, 360290090042, 2, 360290047004, 1
89, 391535327054, 2, 390759763023, 2
89, 261490401002, 1, 261490401001, 1
89, 421010038002, 2, 420293021012, 8
89, 170318016011, 5, 170978608061, 3
89, 180190506033, 1, 180190502003, 3
89, 360810259001, 2, 360610058001, 26
89, 121319506032, 2, 201259508004, 1
89, 290370603012, 1, 120710103063, 3
89, 420171058051, 1, 420171058112, 2
89, 090010353001, 1, 360610095002, 15
89, 170313201002, 23, 170316407002, 1
89, 550090202043, 1, 080050068561, 2
89, 120850003001, 10, 250092544024, 1
89, 060190053051, 1, 060390010003, 6
89, 421330003001, 1, 420710124032, 1
89, 340170201001, 9, 360595218023, 5
89, 120850006042, 13, 121113821091, 21
89, 391479633003, 1, 391479636005, 1
89, 211170612001, 1, 060530146011, 1
89, 200910529071, 2, 290950134072, 2
89, 271090001001, 1, 271630710182, 21
89, 390351891053, 1, 390351891081, 1
89, 480850313093, 3, 481130173061, 5
89, 530330253021, 1, 530330316042, 1
89, 040210017082, 1, 040138171001, 3
89, 170312106011, 1, 170310634001, 3
89, 480370112002, 4, 480370109014, 1
89, 060133551102, 1, 060133132031, 1
89, 390250410003, 1, 390159512023, 1
89, 360610165001, 2, 360810157001, 2
89, 471570220225, 1, 280330707221, 1
89, 201211005004, 1, 201211005001, 1
89, 471790614013, 3, 370119303021, 1
89, 310550066022, 1, 311530106271, 1
89, 170010005002, 1, 170010005002, 2
89, 360050269002, 3, 360610101001, 89
89, 340390398004, 9, 240338072003, 1
89, 060710023051, 1, 060710091141, 1
89, 390610029002, 5, 390017705001, 1
89, 360610093002, 1, 360610117001, 11
89, 320030028371, 5, 320030058401, 7
89, 291892213012, 1, 295101023002, 2
89, 181819587001, 1, 180890213001, 2
89, 471490411013, 1, 471490414011, 3
89, 340130067002, 1, 340230091001, 2
89, 210930003001, 1, 210930009014, 2
89, 481130142042, 1, 481130141156, 2
89, 320310031091, 1, 060670074333, 2
89, 340230008021, 1, 340258095011, 6
89, 483290101043, 1, 482279509001, 2
89, 060371061122, 5, 060378002022, 46
89, 170399717001, 1, 172030307003, 12
89, 390490063522, 1, 390099739011, 4
89, 170310813003, 5, 170318346004, 1
89, 180190507041, 1, 211110121042, 2
89, 481130154041, 1, 481130162011, 2
89, 420039812001, 14, 420034013003, 1
89, 471550810001, 3, 471890309012, 3
89, 482015510001, 4, 482012323011, 14
89, 120210104144, 2, 120210112022, 6
89, 482015515002, 11, 482015512001, 5
89, 340030242005, 2, 340170059004, 1
89, 040130405201, 7, 040136135001, 2
89, 201030712031, 2, 290370610021, 10
89, 391034070002, 1, 391034080012, 1
89, 271630707013, 2, 551091210003, 1
89, 420950145001, 1, 420770057022, 5
89, 170279005002, 2, 171194034022, 2
89, 360594109001, 6, 360811551023, 7
89, 390351862012, 1, 391034164002, 1
89, 040136100003, 3, 040136103002, 3
89, 484910215041, 4, 484910207083, 1
89, 181570107001, 2, 180973212002, 1
89, 230310340017, 1, 360670128003, 1
89, 360810095002, 2, 360470439002, 5
89, 180973302042, 1, 180973606013, 2
89, 361059522001, 2, 421039501041, 7
89, 471779302004, 1, 470930048003, 2
89, 090010201001, 1, 090010212001, 5
89, 060710091101, 2, 060710091183, 2
89, 291892213352, 2, 171194027221, 1
89, 340057021011, 2, 340230086062, 1
89, 290470212051, 2, 290470213031, 7
89, 481130193024, 11, 481210203031, 5
89, 530530703073, 2, 410510024023, 3
89, 060591106042, 1, 490351134073, 2
89, 530670127202, 1, 530670127301, 5
89, 480639501021, 2, 480639502005, 3
89, 050070201013, 1, 291450210002, 3
89, 481130190381, 3, 481130076041, 2
89, 170318238031, 1, 170310814011, 36
89, 060372122031, 1, 060590888011, 3
89, 060650314011, 1, 060374006031, 1
89, 100030006023, 1, 421070030002, 2
89, 060710100101, 1, 060830029225, 1
89, 040030017032, 1, 040130820271, 1
89, 340170185002, 2, 360610084002, 18
89, 170310208023, 1, 170318264012, 2
89, 080410039063, 1, 201539506003, 1
89, 191690013021, 1, 191530106002, 6
89, 482030205023, 1, 481830103021, 2
89, 060373107022, 7, 060373105011, 6
89, 360870101024, 1, 360270601002, 3
89, 040130506032, 1, 320030057052, 5
89, 482015556001, 4, 482012520001, 8
89, 360499503002, 3, 360499505001, 1
89, 061110084011, 2, 060371061112, 2
89, 461030109051, 9, 461030104002, 2
89, 060670096341, 1, 060670094031, 6
89, 481130108041, 1, 481130166064, 2
89, 180973910003, 18, 120860083061, 1
89, 320030007003, 21, 320030028411, 9
89, 360810289002, 1, 360610013002, 9
89, 470090112001, 2, 471550806022, 2
89, 120860138002, 1, 120860125001, 1
89, 482839503003, 1, 421179503003, 2
89, 420293022043, 1, 330151001002, 1
89, 171018808004, 1, 181630025001, 2
89, 202050973001, 2, 200910529073, 2
89, 060374030003, 1, 060650419111, 2
89, 060170318002, 9, 060170318002, 14
89, 483970401021, 3, 480850310041, 1
89, 484391115062, 1, 481450005001, 6
89, 120810008042, 1, 121150025072, 1
89, 040138122002, 3, 040138176001, 3
89, 461030113001, 4, 460930202002, 2
89, 420950113001, 17, 340297210001, 2
89, 320030028292, 2, 120950148121, 11
89, 040138164001, 4, 040134223083, 2
89, 271711002042, 2, 271410302001, 1
89, 484391107042, 1, 484391054043, 1
89, 171290101004, 9, 171670007002, 1
89, 340373742002, 2, 340373749002, 1
89, 360050063006, 1, 360050129012, 2
89, 461030111001, 1, 460339651001, 5
89, 291650303063, 1, 291650302071, 1
89, 060670096064, 3, 060670094073, 5
89, 481130185011, 3, 481130190403, 3
89, 040134226321, 1, 040179642021, 2
89, 480939503002, 1, 483339501001, 1
89, 483499701002, 1, 483499701002, 2
89, 120610508022, 2, 120610508023, 1
89, 483970404011, 3, 483970405054, 5
89, 530530607005, 1, 530330103005, 1
89, 110010020011, 1, 240317012112, 1
89, 460930204006, 11, 460930204004, 7
89, 180479698002, 4, 390910043003, 1
89, 060816135024, 1, 060411191005, 1
89, 481130140011, 2, 481210217403, 2
89, 051250104071, 1, 051059527004, 1
89, 360610055022, 2, 360594106007, 1
89, 481130165025, 1, 481130108013, 3
89, 060855065023, 2, 060855045053, 1
89, 060650403022, 1, 060650483002, 1
89, 420454069042, 4, 420454011012, 2
89, 360810273001, 1, 360610109001, 25
89, 080590120482, 1, 040210002132, 5
89, 220330038013, 7, 220630403033, 4
89, 040134222042, 3, 040134202103, 1
89, 484910208074, 3, 484530017663, 4
89, 060372679011, 5, 060371398021, 3
89, 060670096151, 1, 060670096373, 1
89, 060377010002, 1, 060371343061, 3
89, 360850170052, 3, 360850074002, 2
89, 371899203001, 1, 370250412002, 1
89, 390351187001, 2, 390852006002, 2
89, 483970402002, 2, 481130141191, 3
89, 090159051001, 1, 440090508011, 1
89, 060371374011, 1, 060378001012, 15
89, 530330284024, 15, 530330236034, 1
89, 420034773002, 1, 420039812001, 20
89, 482015520012, 1, 482012324013, 1
89, 172010038061, 1, 172010036011, 1
89, 250173324001, 1, 250173748001, 1
89, 391336018011, 1, 391336017023, 1
89, 180659767004, 2, 180594110002, 4
89, 120970408021, 8, 120110203143, 1
89, 060750254032, 2, 060014506072, 1
89, 481576730012, 2, 482019801001, 23
89, 180571105111, 3, 180571105122, 3
89, 482013332011, 1, 482014124003, 1
89, 240338005112, 1, 530330072001, 3
89, 120570109001, 1, 120570116053, 3
89, 170319800001, 35, 210670041062, 4
89, 480219505022, 2, 484530011001, 30
89, 340270404002, 5, 340312462011, 2
89, 170978639032, 2, 170978611061, 2
89, 421010106002, 1, 421010341004, 1
89, 060599800001, 27, 160010104012, 5
89, 060670040012, 2, 060670040122, 2
89, 290950133012, 2, 290950147023, 1
89, 040099614003, 3, 040131125142, 3
89, 060670012001, 1, 060610232001, 5
89, 420076018001, 1, 420076056003, 1
89, 421010004022, 4, 421019809001, 8
89, 250092114011, 2, 250092101003, 1
89, 060376210041, 1, 060379800281, 79
89, 484391132123, 2, 484391134053, 1
89, 360610116002, 1, 120990070102, 1
89, 360610101001, 59, 360850273012, 7
89, 320030078002, 6, 060371901003, 7
89, 482570507043, 2, 480019511001, 2
89, 060770035003, 3, 060770035003, 6
89, 340155012093, 1, 420454036012, 5
89, 360610191001, 1, 360470508041, 1
89, 484391110132, 1, 484391110181, 2
89, 061110054042, 1, 061110053031, 2
89, 361031594043, 1, 361031582062, 1
89, 060710021091, 4, 060371151031, 2
89, 320310026101, 1, 060670070172, 1
89, 482090103032, 2, 482090103032, 3
89, 481130078201, 2, 482511306011, 4
89, 120860038044, 2, 120860137002, 1
89, 360610115001, 13, 250250106001, 5
89, 250277395001, 1, 250250303003, 2
89, 450190011003, 1, 450190026142, 1
89, 340076033013, 1, 340330207001, 1
89, 483396920021, 1, 482013339022, 1
89, 482012504022, 3, 400836008001, 1
89, 250250104053, 1, 250251804002, 1
89, 420710143001, 3, 420293040001, 2
89, 340130208001, 1, 340270425001, 2
89, 081219242003, 2, 080870007004, 1
89, 390351712031, 1, 390430416003, 1
89, 484679508004, 1, 484230017001, 3
89, 170310208014, 4, 170312520003, 2
89, 482015408002, 2, 482015316001, 1
89, 080590120223, 1, 080050056292, 1
89, 340270434024, 1, 340258042003, 1
89, 420912061024, 3, 420912040021, 3
89, 170310812012, 5, 170310815002, 17
89, 481576733001, 1, 482015413002, 4
89, 371830526031, 1, 371830540181, 2
89, 421010209004, 1, 421010040014, 1
89, 490039608012, 3, 490111251031, 17
89, 483750154003, 1, 483750119003, 1
89, 181790401003, 3, 181039520005, 1
89, 080410048002, 1, 080410046032, 2
89, 484910203123, 3, 480219504001, 1
89, 210919602003, 1, 181239525001, 1
89, 060670096081, 3, 060670096322, 3
89, 482012516002, 2, 482012516002, 5
89, 391517134011, 2, 391690032001, 2
89, 360850146041, 1, 360610092001, 97
89, 482014516012, 1, 482015428002, 3
89, 170313301001, 5, 170310814032, 4
89, 180030102021, 1, 180030107053, 2
89, 484159503004, 1, 480079501001, 1
89, 340258111022, 5, 340010014001, 37
89, 484391141035, 2, 484971506032, 5
89, 421257110001, 1, 130299201012, 1
89, 360470570004, 2, 340258100011, 3
89, 360810257001, 3, 360810339002, 1
89, 482012204002, 1, 482014321001, 3
89, 180571105071, 7, 180571105081, 1
89, 484159506002, 2, 485019502004, 3
89, 180499531003, 1, 180530008003, 5
89, 484910203262, 2, 484910203222, 1
89, 320030058532, 2, 320030028471, 6
89, 530750008004, 1, 530750001003, 1
89, 481210201112, 3, 483970404012, 7
89, 481576746041, 6, 482014527002, 4
89, 360811417003, 1, 360610238011, 8
89, 380939672001, 1, 380939672001, 2
89, 390170103013, 2, 390610235013, 1
89, 390250413051, 7, 211170669001, 1
89, 090010303003, 3, 360610145001, 6
89, 180973305002, 1, 180973524002, 1
89, 470110105002, 3, 471079705003, 1
