day,cbg,susceptible,infectious,recovered
88,391570215006,1439,0,1
88,130670302391,1130,0,1
88,61110053052,2349,0,2
88,340373744001,1256,0,1
88,60730185074,4326,0,1
88,390610265002,1931,7,16
88,360610092001,1384,32,58
88,483396907002,7134,1,3
88,483970404012,5670,1,4
88,60630005012,1459,0,2
88,190490508031,1459,0,5
88,361190147041,2474,2,4
88,390351957003,3120,2,2
88,482090101001,1514,0,1
88,291239603003,1811,1,2
88,490351020001,1105,0,1
88,40136159002,1395,0,2
88,340230074023,1003,0,1
88,290950135022,3662,1,4
88,180118106011,2748,1,3
88,371899201003,1520,0,2
88,211510104001,980,2,4
88,120710402031,1529,0,1
88,170999623002,1030,1,3
88,295101256003,2626,10,19
88,360810483001,1921,2,5
88,470010212011,1422,0,2
88,390351236011,1090,0,1
88,60730203083,3958,0,1
88,290770012003,1144,0,1
88,360470037001,2243,2,5
88,200219585002,709,0,1
88,61130102041,2956,0,1
88,483732104003,1687,0,1
88,390351551012,4267,0,3
88,470590905003,1653,0,1
88,60710018093,801,1,0
88,60650406133,4430,0,5
88,360811377003,1474,1,1
88,360610112011,833,7,3
88,211110101021,966,0,1
88,211170668002,3077,0,5
88,60373106013,1706,0,1
88,482570502031,2712,1,6
88,480850315043,1699,0,2
88,210059504002,1275,0,1
88,171670039011,1823,1,1
88,171670040005,1197,0,1
88,360850112023,1514,2,4
88,360290112003,1108,0,2
88,360810019001,4340,12,6
88,250173302002,1961,0,1
88,320319800001,107,0,1
88,60650418062,2832,0,1
88,60770042041,867,0,1
88,420912015013,1469,0,1
88,360810054003,2327,1,1
88,360470182002,2355,0,1
88,170310813003,963,2,4
88,60710019031,11115,3,3
88,320030067001,0,17,419
88,40134226322,1324,1,2
88,50910210004,564,0,1
88,60650427261,9295,0,5
88,291892120021,2454,0,1
88,471490402001,4040,1,7
88,60371416002,675,1,1
88,310550012001,1086,0,1
88,130890226002,2064,0,1
88,340030280022,747,0,1
88,340390368006,1062,1,2
88,480850305171,7015,3,4
88,350279604002,3293,0,2
88,360850128064,2790,1,2
88,60750451003,1867,2,1
88,470370103011,1293,0,1
88,481130065011,2461,1,2
88,180973202041,2918,0,2
88,170310814031,4484,6,15
88,483479511003,1802,2,0
88,480050003013,1970,1,2
88,131350505461,12396,1,0
88,320030067001,0,16,420
88,120110702083,2714,0,1
88,290770049003,1698,1,1
88,292090901001,1265,0,1
88,410510094005,1121,0,1
88,171219518003,1143,0,2
88,360610131002,1695,4,13
88,480850313153,3031,1,2
88,480850313158,3228,0,1
88,170190109005,3305,2,1
88,320030049231,2034,0,1
88,360050118003,1647,1,1
88,360470436002,1288,0,2
88,340030120013,1833,4,8
88,120860001091,2966,6,19
88,40133190004,4027,1,1
88,270030502221,1256,0,1
88,370590801002,2303,1,1
88,131210019002,1941,4,3
88,480850316301,2345,1,1
88,391450021003,1894,1,0
88,391319525001,1304,0,1
88,171336004013,3283,0,2
88,40190040731,2841,0,1
88,130771705021,2531,0,1
88,120850014061,1872,2,2
88,420454069033,2349,0,1
88,40270114032,2787,0,1
88,171790211023,1765,0,1
88,90091752002,1296,0,1
88,480739507001,1148,1,0
88,480739503002,1320,0,1
88,482013508021,6127,1,3
88,171635021003,622,0,1
88,482015408002,2882,1,1
88,220150111084,1934,1,1
88,360050385003,1176,0,1
88,340270431003,1609,1,2
88,220630407002,1052,1,0
88,220330039074,1515,0,1
88,60374003043,1645,0,1
88,170318380002,1436,1,3
88,181570102043,4707,1,1
88,483750144012,2562,0,5
88,170313204001,3120,14,16
88,390250404013,1056,0,1
88,120850004003,2779,4,9
88,121113821091,13173,5,13
88,420912048003,2395,4,2
88,420293027022,1772,0,2
88,390059707003,1093,0,1
88,450450037071,1921,0,1
88,340270408011,1092,1,2
88,371899206013,2221,4,4
88,210350103022,3264,1,2
88,390351124001,564,0,1
88,180571108061,14594,5,6
88,420912070013,3878,0,1
88,171670009001,1320,0,3
88,250010130024,976,0,1
88,60371374022,1179,1,1
88,360050078002,3444,0,2
88,220190027001,2677,0,2
88,490111259061,3102,0,1
88,170318113022,2961,1,1
88,482013111004,1694,0,2
88,295101191012,1199,0,1
88,320030067001,0,15,421
88,360610116001,1341,7,8
88,461030116005,3656,2,10
88,120830027013,2137,3,1
88,360850247001,1619,0,1
88,340373731003,1323,0,1
88,320030067001,0,14,422
88,481576708003,9282,3,0
88,482012113004,1422,0,1
88,391730206023,3461,0,2
88,484510007002,1217,0,1
88,170310812013,1276,1,3
88,481130161001,2060,1,2
88,121170220052,2990,0,1
88,420034962003,1899,3,5
88,131350501082,3524,0,1
88,210290201011,1357,2,1
88,370810144071,2462,0,1
88,60373017023,1129,0,1
88,290950098002,746,1,1
88,340076035011,2839,2,2
88,171739591004,802,0,2
88,420454079012,2084,0,2
88,340030193034,1828,4,3
88,290950163002,1372,0,1
88,60374033031,2739,0,2
88,482012331021,1451,0,2
88,291094705005,1371,0,2
88,440090515021,980,0,1
88,420293118001,2383,0,1
88,40134225021,1571,0,1
88,360450604005,915,0,1
88,471790604003,544,0,1
88,482015534031,7837,4,2
88,40138150003,840,0,1
88,60610210371,1984,0,1
88,361031119003,745,0,1
88,110010035001,1673,1,0
88,110010052012,1446,0,1
88,60379800101,80,7,8
88,320030028411,3303,2,5
88,390490080001,3010,0,1
88,210930007004,1571,0,2
88,120710504001,1263,1,0
88,120710601023,453,0,1
88,200910537121,1294,0,1
88,170370016001,4605,0,2
88,212110405021,3598,6,5
88,482015546001,2388,1,3
88,291892221001,1307,1,1
88,60710001164,3883,1,2
88,360610111001,2350,9,19
88,482012519023,2916,0,2
88,40138163002,4381,0,1
88,483396913021,2747,0,1
88,170318057015,985,1,2
88,171635043024,2559,0,2
88,271630710182,8769,5,12
88,180430708011,1870,0,1
88,60730133112,2659,1,1
88,60590626331,3552,0,2
88,360610131001,1046,16,14
88,60372701001,1532,1,2
88,191839605001,1788,0,1
88,211510107012,1725,1,2
88,40130608021,1110,0,2
88,484410134013,1586,0,1
88,170313006002,1513,1,3
88,360595179011,1341,0,1
88,482014547002,2715,0,1
88,510030109022,1578,0,1
88,481677205022,7605,0,5
88,180973421011,3088,2,3
88,481299502001,736,3,4
88,60371131012,2192,0,2
88,360470002001,1158,4,5
88,360390811021,1206,2,2
88,471790620004,1078,0,1
88,100050518012,3001,1,0
88,100030159001,756,0,1
88,361031580023,1639,0,1
88,482014520003,4012,1,1
88,482014520001,2851,0,3
88,60371251002,3227,1,2
88,291892213024,1882,0,1
88,482014534021,1324,0,1
88,481130130093,1923,2,1
88,320030067001,0,13,423
88,130630406131,2623,0,1
88,360810864001,1613,3,6
88,120730024151,2125,0,2
88,40138172001,4046,3,4
88,220330037015,1281,2,0
88,220330038023,1147,0,2
88,170313017012,995,0,2
88,60750127001,1500,0,1
88,461259651001,1037,0,1
88,530670123101,1847,0,1
88,210419503002,992,0,1
88,470110109001,1193,0,1
88,40136137003,1958,6,2
88,40130405202,3403,1,3
88,540039711012,3516,1,3
88,150030021001,1819,0,1
88,420293020002,3944,1,2
88,340297202061,4749,0,1
88,360610042001,4247,4,9
88,390610249011,933,2,2
88,290950136061,1386,2,2
88,290997004022,3526,1,2
88,340090202052,309,0,1
88,40130610343,2600,0,1
88,390852060003,1605,0,1
88,250250612001,2988,1,2
88,150090307102,749,0,1
88,11170303341,2799,0,2
88,60378002022,4685,14,23
88,391079678002,1022,0,1
88,390610211022,1980,0,3
88,340350539052,1969,1,1
88,484530023072,2763,1,2
88,420031411001,1298,1,1
88,120950140004,1996,1,0
88,320030067001,0,12,424
88,320030029841,8277,1,2
88,340030592001,1476,0,1
88,210290205002,3158,2,11
88,421179506004,1186,0,2
88,481576746041,5015,2,4
88,181730307041,2055,1,5
88,60710100261,6896,0,1
88,40130304013,1834,1,3
88,211110122032,2951,1,2
88,121150009001,1709,0,2
88,480850303042,1887,0,2
88,471550810002,1624,2,13
88,390351861052,1335,2,0
88,390351862062,631,0,2
88,121113821114,4989,0,5
88,191199502004,788,0,1
88,220330037023,1270,0,2
88,360810337001,1703,2,3
88,420293074002,2505,0,1
88,340130204004,1759,1,1
88,210290204003,2716,2,2
88,482015406011,2282,0,1
88,360610080001,833,0,4
88,211839202001,1917,2,3
88,210590014023,1839,0,2
88,360050064001,1932,1,1
88,121170222064,2646,0,1
88,360610068004,1881,2,1
88,60371285002,2765,0,2
88,401370008001,1360,1,1
88,60371060101,3089,2,2
88,210670020022,1232,1,1
88,60371081021,3546,1,5
88,290270703001,1420,0,1
88,420659513002,1054,0,2
88,81219242003,1093,1,1
88,150010215091,1971,0,1
88,290470218054,1570,0,1
88,360810818001,1834,2,1
88,340373715022,1820,0,2
88,390351381091,551,0,1
88,340270444012,1825,0,1
88,60650438221,2897,0,1
88,290950139163,997,0,1
88,340130204004,1759,0,2
88,390351772011,1280,0,1
88,290950149043,2599,0,2
88,482139502003,1651,1,3
88,170313206002,2959,3,8
88,60730206023,1594,0,1
88,482012517002,2459,2,0
88,483396926021,4370,0,2
88,340170041014,939,0,1
88,390572103002,1610,0,3
88,170318078002,1294,3,1
88,340230090002,3124,1,3
88,220979618002,1529,0,1
88,311199606002,995,0,1
88,390553114002,547,1,0
88,390553114001,1778,0,1
88,481130170033,3900,1,1
88,180571109051,2107,0,1
88,511539014113,4885,0,2
88,180719680002,1201,0,2
88,220330038052,1934,0,1
88,480850319001,1132,1,2
88,420171051001,3097,0,2
88,480850313151,3051,0,4
88,121150012012,4112,1,1
88,390897577004,2113,0,2
88,420076006012,1208,0,1
88,484530024211,6776,0,4
88,60371897013,1949,2,0
88,60378002022,4685,13,24
88,360594108001,1070,0,1
88,90010203002,1900,1,2
88,60590524202,4258,1,3
88,360810645002,1162,0,3
88,450450016001,2005,0,1
88,60374309021,2494,0,1
88,40210003121,1930,1,0
88,40134223013,2371,2,4
88,510619303031,1671,1,1
88,460990003002,1063,2,1
88,421010172022,1025,0,1
88,210490202022,1939,0,2
88,170770110005,1098,0,1
88,170311507003,609,1,1
88,170978616032,3243,0,2
88,170318069002,2085,0,2
88,482013116002,2103,0,3
88,170318020044,1737,0,2
88,360470412002,1792,0,1
88,170312518002,1276,0,1
88,340373726001,1824,0,1
88,481390601014,917,0,2
88,121030267025,1371,0,2
88,484679503002,1716,0,2
88,481990303004,1142,0,1
88,120559605011,1054,0,2
88,481130136192,1821,0,4
88,482015315002,698,1,1
88,482013102001,1909,0,3
88,360610072002,1522,4,2
88,290950149032,4448,0,4
88,484230019051,897,0,2
88,210930002012,1554,0,2
88,470930031002,1089,0,1
88,170312801002,1554,1,12
88,340170136002,1459,0,2
88,480291909011,1158,0,1
88,340390321007,477,0,1
88,170898506001,2987,0,3
88,120710102012,1751,1,1
88,420912031043,1403,1,0
88,420912060062,2101,1,5
88,390610243032,1528,2,2
88,60790106031,860,0,2
88,171118706042,2803,0,1
88,180571108061,14593,6,6
88,181457102002,1107,1,1
88,360610149002,999,0,1
88,250250707001,1118,0,1
88,170310814033,2471,0,9
88,330151074002,623,0,2
88,480396614002,1621,0,2
88,320030067001,0,11,425
88,60371240002,1380,0,1
88,290950114061,1468,0,2
88,391179652003,2510,4,1
88,391590504001,1673,0,1
88,480396605003,989,0,1
88,530750001001,2535,0,1
88,250250701015,234,1,0
88,250250101033,1525,1,1
88,60371393013,1756,1,1
88,471130016031,2610,1,0
88,470179622021,2117,0,1
88,121113821133,7509,2,8
88,361119519003,658,0,2
88,360470550003,1665,0,1
88,420912031052,1831,0,4
88,340230061043,1354,0,1
88,482015519003,2857,3,1
88,482015519003,2857,2,2
88,371910003032,2593,0,1
88,40136150002,4918,1,5
88,420059505003,1089,0,2
88,490039602001,1533,0,2
88,371010415012,3883,0,1
88,250092544023,1804,1,1
88,360610199006,1226,0,1
88,371830524041,2266,0,2
88,60590867014,3664,0,1
88,60590320131,1794,0,2
88,481130022002,564,2,6
88,170318256002,1971,0,1
88,360050408002,1023,0,1
88,120570122133,1863,0,1
88,420912003101,849,0,1
88,121030266014,970,0,1
88,480717102003,6526,3,7
88,60372691002,536,1,0
88,60371325011,2496,1,3
88,60730085131,1860,0,1
88,60379201023,3360,0,2
88,380150105001,2278,0,4
88,120231103001,1338,0,1
88,390351523024,964,0,2
88,250251605023,1321,0,1
88,60379800281,926,24,50
88,360471020001,2215,1,1
88,330151031001,1452,0,1
88,211510101011,2359,1,2
88,320030067001,0,10,426
88,360610149001,873,3,5
88,360810499003,2387,4,6
88,420893005021,3045,0,2
88,371839801001,990,4,6
88,320030067001,0,9,427
88,480850305222,2400,1,1
88,180099752003,1200,1,1
88,180530102006,624,0,1
88,481576746041,5015,1,5
88,170438444011,1461,0,1
88,320030057131,5156,0,2
88,420912062022,1753,0,2
88,60690008012,969,0,2
88,360550115054,2784,0,1
88,420171063002,4886,3,7
88,360290088003,1446,0,2
88,190490508111,2165,1,2
88,120990013013,789,0,1
88,211419604001,1136,0,1
88,340311756021,2007,0,3
88,180571101003,7701,1,6
88,460719412002,1443,0,1
88,190119604001,2398,0,1
88,530630035002,1284,0,1
88,530330238043,3134,0,1
88,180350027003,651,0,1
88,291138103041,5336,1,2
88,481130099002,1799,5,9
88,481130192042,1002,0,2
88,490572002022,1924,0,2
88,370479313001,1983,0,2
88,170318202021,1816,0,1
88,40131135021,3364,1,1
88,120950170041,1386,1,1
88,481130176022,2569,0,2
88,180571105062,10088,5,5
88,60670040014,1641,0,2
88,390250407013,2848,1,4
88,480119501003,567,2,3
88,60371413023,3245,2,2
88,60377014023,1259,0,1
88,360610101001,1294,34,45
88,371190058161,3552,1,0
88,481130100001,7664,17,21
88,361130702001,1953,2,0
88,361130707021,2426,0,3
88,60379201071,6281,4,10
88,120730024121,4606,0,2
88,340010114033,1972,0,1
88,482015553022,16262,4,4
88,482014110003,1296,0,1
88,60014251031,877,0,1
88,180632106062,6879,2,3
88,360210003005,959,1,1
88,483290101124,6122,1,2
88,483396921003,2227,0,1
88,60378001011,3002,5,7
88,360850273012,2861,2,4
88,360610042001,4247,3,10
88,60372077101,4661,4,2
88,350619704042,1347,0,1
88,360910601011,2803,1,1
88,361150802001,2478,0,1
88,481130166104,1801,1,0
88,481210207001,1248,0,2
88,120990077302,1874,0,1
88,60371247003,2020,0,3
88,471490413021,3114,0,3
88,170316503012,2283,0,4
88,340110409025,2418,0,2
88,420490107003,1638,0,1
88,60650409011,3265,0,1
88,420950171023,4424,0,5
88,483030017051,1276,0,1
88,120710401171,585,2,2
88,180010302003,1337,0,1
88,250251701007,1091,1,0
88,250092083004,3366,0,1
88,171194035313,728,1,1
88,480291911022,759,0,1
88,421298059023,1373,1,0
88,420512601001,915,0,1
88,271390802051,3617,0,1
88,420454098022,1736,1,1
88,481130143074,1044,1,2
88,510594224012,1943,0,1
88,80410011012,684,0,1
88,170312912001,1203,3,2
88,391131251013,2943,0,2
88,120990078053,2334,0,2
88,181670102023,1548,0,2
88,61110061002,726,0,2
88,60670096012,2652,3,3
88,471570206431,1527,0,1
88,60374308012,2259,0,1
88,250214033003,2105,0,1
88,340390355002,1019,0,1
88,360610076001,1733,10,15
88,482013126001,3585,3,3
88,170318004001,1076,0,1
88,180571102021,3455,1,3
88,120830027013,2137,2,2
88,320030054361,7900,1,1
88,390610231002,2151,3,5
88,291892107041,2131,0,1
88,484530023171,5231,2,0
88,484530006043,2998,2,2
88,170310817002,2506,5,17
88,211779603001,1799,0,1
88,530330321033,1724,0,1
88,481130181371,3387,1,2
88,482013131002,831,17,25
88,60670093161,2567,0,1
88,390572201003,1018,2,0
88,391093401005,897,0,1
88,480291413002,2906,1,0
88,480610121012,2420,0,1
88,170311006004,1545,0,2
88,390830074003,1608,1,0
88,390897519002,1230,0,1
88,340230036001,2910,3,3
88,482014115013,2134,0,1
88,481210217392,1595,0,4
88,171179560003,1045,0,3
88,60372124101,1261,0,1
88,391590504003,3444,0,2
88,291892134006,754,0,1
88,60590750031,1335,0,2
88,360610007001,8460,15,26
88,211110075012,2253,1,1
88,340076029011,1946,0,1
88,340230005021,1437,0,1
88,60591101093,1343,0,1
88,361150820015,688,1,2
88,511079801001,998,1,1
88,360610133003,1488,2,1
88,360470808001,1323,0,3
88,40134226211,1402,2,1
88,160010103211,5036,0,2
88,340030171003,745,0,1
88,360610111001,2350,8,20
88,482090103043,3717,1,4
88,160519604004,5670,2,1
88,160659503023,2204,0,2
88,420730108004,2115,2,2
88,170313903002,1896,0,1
88,515102007031,1692,0,1
88,171978835191,3025,0,1
88,221090007002,1821,0,2
88,211110090005,1509,1,0
88,212150802002,1912,0,1
88,291770800002,1712,0,4
88,171150002001,828,0,1
88,420454004023,1126,0,1
88,420659508001,1051,0,4
88,391034151002,3553,1,4
88,340297171021,4749,0,1
88,320030058301,4018,1,3
88,211130601021,2651,4,5
88,171790220003,1884,0,1
88,40136109003,1417,1,1
88,40136177001,1760,1,4
88,390610243211,2272,3,1
88,320030022033,3014,0,1
88,484391141033,3189,0,1
88,484391060022,572,0,1
88,340312036005,1389,1,1
88,291833111512,1050,0,1
88,470010202011,2758,1,1
88,120950170171,4159,5,11
88,60372134012,2811,0,1
88,120850015002,1733,1,7
88,481799503004,554,1,1
88,40138168001,3429,2,8
88,40132168382,1403,0,2
88,191870103003,548,1,0
88,190919703001,1302,0,2
88,482014543013,5217,0,2
88,390351812011,2120,0,2
88,121030268181,2529,0,1
88,40137233071,2021,0,1
88,320030067001,0,8,428
88,291219601001,734,1,2
88,190490508092,1284,0,2
88,171079532003,1392,1,4
88,480850305041,1927,0,1
88,190610008023,1348,1,0
88,170850202005,901,0,2
88,330039553005,1239,1,1
88,40130719037,950,0,2
88,482013209003,2039,0,1
88,61110059111,1395,0,1
88,60730201033,3045,0,1
88,450439204002,1243,0,1
88,292198201014,2124,1,2
88,340170028001,2041,0,1
88,484391139101,6019,1,4
88,340030474001,826,1,1
88,340258032021,1343,0,1
88,370630007001,1199,0,1
88,40138176001,2525,1,1
88,340210030091,2146,0,1
88,481959501002,1247,1,2
88,120850013012,2515,0,2
88,400850942002,2224,2,13
88,391517117005,838,0,1
88,120379703022,1350,0,1
88,191712901002,803,2,2
88,60750155001,1663,0,2
88,170978660001,3924,1,1
88,170978618031,2638,0,3
88,340258014001,2159,0,1
88,120610507024,1320,0,1
88,60710079042,1498,0,1
88,60670095031,1213,0,1
88,360610100002,1262,5,7
88,60371344242,1165,0,2
88,150090315031,927,0,3
88,371899206013,2221,3,5
88,60590117081,2354,0,1
88,360811579033,1830,0,2
88,60710044032,1006,1,0
88,60650422071,1679,1,1
88,340390324006,2392,0,1
88,170318430002,1125,0,1
88,481210214072,5561,0,4
88,120710201021,3112,0,2
88,481139801001,13,3,3
88,484391139293,1175,0,2
88,471490410004,1010,1,0
88,483732103022,2100,0,1
88,481130108033,1100,0,1
88,360610013002,2592,4,3
88,60650307001,1518,0,1
88,483290101143,4279,0,6
88,360610106022,2485,0,3
88,320030028212,2266,0,1
88,271659503004,761,0,1
88,120791101001,927,1,1
88,61110036052,3468,0,1
88,170314903002,1008,0,2
88,60650402022,1683,0,1
88,390610223014,1972,0,1
88,181270505092,2988,0,1
88,320030029161,1790,0,1
88,420792102003,531,0,1
88,180030107053,1876,0,1
88,391650323002,1309,2,1
88,340130218011,1225,0,1
88,170313201003,3786,6,6
88,170318127002,768,0,1
88,371190061043,4099,1,1
88,360811441002,567,0,1
88,170310817002,2506,4,18
88,371819601002,1279,0,1
88,480850304033,1779,0,6
88,170313204001,3120,13,17
88,484391136341,3278,2,3
88,484391140053,5036,1,1
88,180670011001,1021,0,1
88,480396616012,1038,0,1
88,60190057032,1762,0,1
88,484391136281,1406,0,1
88,171479546002,799,0,1
88,291892111014,2042,0,1
88,250173825003,1861,0,1
88,470010213024,2170,1,0
88,220710134003,1574,8,14
88,250158214004,1975,0,2
88,61110058011,656,1,1
88,60750176013,3944,0,2
88,480291921001,915,0,1
88,421257411001,1221,0,1
88,40136185002,1071,0,1
88,340059821111,851,1,1
88,340230086021,3150,0,1
88,180459578004,1101,0,1
88,120830012072,3909,2,4
88,391690018002,1228,0,2
88,420171062002,2060,1,5
88,180190503032,1187,0,1
88,130670314062,2886,0,1
88,60730170304,4228,0,2
88,40138129001,2837,2,1
88,360470356023,2412,0,2
88,60371132333,3799,1,3
88,391034172003,1490,1,3
88,320030067001,0,7,429
88,170318027012,1589,0,2
88,484410119001,897,0,1
88,420110107002,3864,0,4
88,60816024002,2958,2,2
88,484530024271,1008,0,1
88,420293045012,1617,1,2
88,150030084101,5059,0,1
88,180118106033,8104,3,2
88,421279609003,732,0,1
88,291892175004,1309,0,2
88,530050104001,2034,0,1
88,170318255041,1590,0,2
88,60710027052,1536,0,1
88,171978835142,3718,0,3
88,481130190422,3739,2,1
88,60376040022,2434,0,1
88,171790217012,1985,0,1
88,360594073011,5812,5,13
88,482015549031,13111,4,6
88,120860077022,528,0,1
88,420893010013,2940,0,4
88,340258114022,1097,0,1
88,170313204001,3120,12,18
88,481350017001,614,0,1
88,60670094042,2066,0,1
88,490351021001,1790,0,1
88,340390394001,1650,0,1
88,40138160003,3853,1,2
88,120110423011,2336,0,1
88,484391138152,3472,0,1
88,171430024003,1428,0,2
88,482015531001,982,0,2
88,290970102001,2097,0,1
88,390810114022,1087,0,1
88,360610162002,1702,1,1
88,320030067001,0,6,430
88,60372124101,1260,1,1
88,40135228001,979,0,2
88,530330098001,1307,0,1
88,340258123002,976,0,1
88,171670026004,494,0,1
88,320030028331,2403,3,2
88,180571110013,5791,3,5
88,391336011001,2249,1,2
88,360810235003,1885,2,3
88,170318391002,2723,8,14
88,360810018002,1085,0,2
88,290950071002,614,0,1
88,60750615006,3830,0,1
88,480396607014,2236,1,0
88,482014527002,3302,1,2
88,483750115001,696,0,1
88,420770055032,3431,0,2
88,490230102003,1168,0,1
88,481299502001,736,2,5
88,90116967001,1657,0,1
88,420333301003,1399,0,2
88,60377018011,955,0,1
88,180950020002,2671,1,4
88,60590756045,2070,1,2
88,120810019101,5673,0,1
88,482199503003,1538,1,1
88,170190014001,2883,1,1
88,320030067001,0,5,431
88,320030018013,743,0,1
88,40134226462,1570,0,2
88,60590873002,4362,0,1
88,460199677002,1825,0,3
88,480850313161,3451,2,1
88,181691029001,647,1,1
88,480559605004,2542,1,1
88,484530018571,3260,1,2
88,170317702022,1951,0,4
88,480850320081,2039,0,2
88,180050109003,2265,0,3
88,80310016002,7589,0,1
88,120050015023,533,1,2
88,100030166041,3460,0,1
88,230139704002,2735,0,2
88,60190014101,8744,0,3
88,250277329021,2826,0,1
88,180571110013,5791,2,6
88,121290102023,661,1,1
88,482319606001,2244,1,2
88,320030049261,2298,0,2
88,360530305012,1182,1,1
88,482012407021,2729,1,0
88,482014115011,2714,2,1
88,470930052013,3461,0,1
88,40136174003,2481,1,4
88,361170202012,1629,0,1
88,360790109005,1296,0,4
88,484679505002,1160,0,1
88,120860084173,1468,1,0
88,120860084162,1733,0,1
88,360290137013,1000,0,1
88,490050004031,2224,0,1
88,120850017002,4258,3,14
88,60830029091,2084,0,1
88,391259602002,1360,1,2
88,60371899022,2424,0,2
88,530750006003,3629,0,1
88,360810840005,1437,0,1
88,482015509002,3545,2,3
88,390070010023,1565,1,0
88,390351077011,2795,16,20
88,360810516001,1027,1,0
88,360811551023,1924,3,3
88,484530018501,872,1,5
88,250092068002,1784,0,1
88,410510024023,1117,0,2
88,61110004003,2313,0,1
88,481210216321,1391,0,1
88,420770063051,1180,0,2
88,483396904021,3531,1,0
88,483396920015,7441,4,5
88,190150205004,683,0,1
88,120850011031,2308,1,9
88,120710012024,6530,0,2
88,371830542092,4271,4,5
88,120860117003,1405,0,1
88,421257817001,2494,0,2
88,420912012013,1622,0,2
88,172030307001,1043,5,4
88,120010019072,980,0,1
88,370350104022,2926,0,4
88,180571110012,1688,2,0
88,60730083272,2653,0,1
88,61110071002,2959,0,3
88,190490508112,10043,5,8
88,191210602004,2050,1,4
88,482012334002,1537,1,1
88,360610002025,1940,0,2
88,210590012003,1123,0,2
88,170318034005,1122,0,1
88,100030112061,1632,1,0
88,420454037011,519,0,1
88,121010320121,1817,0,1
88,320030004012,1914,0,1
88,481130077002,1134,0,2
88,340130208003,1610,0,2
88,212039503003,921,0,1
88,482014532003,3443,1,1
88,361190132021,1696,0,1
88,391034171004,2413,2,5
88,481576731021,10754,5,2
88,60190059092,3391,0,1
88,480610119022,2089,0,1
88,482012414003,2496,2,1
88,470110111004,3394,2,1
88,310550074332,1345,1,1
88,211170636053,3516,1,4
88,421019806001,996,0,4
88,60375542031,1278,0,1
88,180816106033,1989,1,2
88,60375775012,1260,0,2
88,484391233002,4020,1,7
88,60375767003,2036,0,1
88,470730501002,1803,1,1
88,60390007004,1801,1,0
88,60379800281,926,23,51
88,421010090004,1969,0,1
88,220630404021,3011,1,1
88,220330046022,1416,0,1
88,360810383021,971,10,19
88,320030058114,2406,1,2
88,390897531001,713,0,1
88,340030202001,2629,0,6
88,481130165201,958,0,2
88,180670014002,1034,0,2
88,483396920015,7441,3,6
88,61110026001,820,0,1
88,390351742032,1260,0,1
88,170719735003,1521,0,2
88,40130101023,2499,0,2
88,360610056002,1065,0,1
88,360470964001,1085,1,1
88,360610015021,3137,6,10
88,211170656003,3416,3,4
88,470039504011,1658,0,1
88,60379200431,7120,3,7
88,361190125032,1550,0,1
88,481677236001,1917,0,1
88,481130078221,1239,2,6
88,180290806003,781,0,1
88,60952525021,777,0,1
88,481130190396,1072,0,3
88,250250701018,435,1,2
88,420454071012,2940,0,1
88,60470010021,9536,0,4
88,210670041062,2391,1,2
88,211130605042,2021,0,4
88,171819504003,1376,0,2
88,170978608061,2905,0,2
88,380899635003,618,1,1
88,391130404063,1964,1,1
88,360610041004,1581,1,1
88,360810357001,1433,0,5
88,60190044041,2117,0,5
88,360594085004,1403,0,1
88,420912016083,949,1,2
88,421330229101,2866,0,1
88,360810269021,2184,0,1
88,320030029642,2048,0,1
88,484530018131,4046,0,2
88,481439504001,946,0,2
88,171790221002,2522,1,2
88,390230029023,877,0,1
88,60710100151,3714,0,1
88,370999506003,2370,0,2
88,60371111002,1640,0,1
88,420912068021,2741,0,1
88,320030058092,1787,0,1
88,270530267101,891,0,1
88,360610091002,2053,0,7
88,271711008011,5033,3,3
88,481130193024,2401,3,9
88,390250406003,2024,0,2
88,190150207001,1163,1,1
88,340350519002,982,1,1
88,340230032031,1369,1,1
88,360710016003,1735,0,1
88,290470205003,1419,0,2
88,391535340001,2264,0,1
88,60710097122,2164,0,1
88,60378003242,1677,4,6
88,320030025012,4223,0,1
88,530330284024,1511,6,12
88,60014511022,2881,0,1
88,481410103312,5471,0,1
88,170318052022,991,0,1
88,481130142061,1652,2,4
88,180319692004,770,0,1
88,360610087001,2384,1,4
88,320030067001,0,4,432
88,191530051002,854,3,2
88,191530047021,2550,1,1
88,240037502012,2020,0,1
88,60819843001,985,4,11
88,340230035003,994,0,1
88,40159501002,3442,1,1
88,360594044004,997,0,1
88,484410109002,1128,1,1
88,482530201011,703,0,3
88,420770062031,1911,1,1
88,170318045094,1901,0,1
88,190291904001,865,0,2
88,120110108001,2359,0,1
88,60379200162,2984,0,4
88,180973309001,1811,2,1
88,340030021001,910,1,1
88,90010222002,3552,1,4
88,530459604006,1998,0,1
88,190119602001,942,0,2
88,171670039012,2204,0,2
88,171150027002,1597,1,3
88,530330235003,1316,0,1
88,361119533002,1273,0,1
88,483090038013,962,0,1
88,170311201003,662,0,1
88,180571105052,1422,0,1
88,120939101021,1620,0,1
88,320030054222,1795,0,1
88,340312461032,1794,2,0
88,340312460023,762,0,1
88,291719601002,737,0,1
88,460830101022,416,1,3
88,440010302002,1265,0,1
88,390930132003,7086,0,2
88,60816008003,2331,0,1
88,212150802001,2200,0,1
88,420033001005,741,0,1
88,170438443012,2016,2,1
88,60250118023,1619,0,1
