poi_cbg_source,poi_cbg_destination,src_prob,des_prob
510594612023,511079801001,0.003369514781198398,0.0
510594615002,511079801001,0.00048569582431687346,0.0
510594615003,510139802001,0.0012239902080780453,0.0
510594615003,511079801001,0.0017996764918885289,0.0
510594615004,510139802001,0.0014587280562026515,0.0
510594615005,511079801001,0.0019080907383876161,0.0
510594616011,511079801001,0.0011188350238728736,0.0
510594616012,510139802001,0.0015928639694167768,0.0
510594616012,511079801001,0.0006678317584355243,0.0
510594616013,511079801001,0.0022723626066252717,0.0
510594616021,510139802001,0.0033533978303517753,0.0
510594616021,511079801001,0.0038465374657953026,0.0
510594616022,511079801001,0.0016782525358093104,0.0
510594616023,510139802001,0.0023976794487015284,0.0
510594617001,511079801001,0.0010321036266731794,0.0
510594617002,510139802001,0.0024647474053083648,0.0
510594617002,511079801001,0.002150938650546053,0.0
510594618011,510139802001,0.0002347378481246319,0.0
510594618011,511079801001,0.000546407802356306,0.0
510594618021,510139802001,0.000318572793883429,0.0
510594618021,511079801001,0.0023070551655051488,0.0
510594618023,510139802001,0.002699485253432971,0.0
510594618023,511079801001,0.0009713916486337469,0.0
510594619011,511079801001,0.0006071197803960919,0.0
510594619012,511079801001,0.0011188350238728736,0.0
510594701001,510139802001,0.00041917472879398547,0.0
510594701001,511079801001,0.002957540644501088,0.0
510594701002,510139802001,0.0029677570798612215,0.0
510594701002,511079801001,0.003369514781198398,0.0
510594703001,510139802001,0.003537834711020915,0.0
510594703001,511079801001,0.000546407802356306,0.0
510594703002,510139802001,0.0028336211666470964,0.0
510594704001,510139802001,0.005331902550259106,0.0
510594704002,510139802001,0.0031521939605303616,0.0
510594704003,510139802001,0.00026827182642815073,0.0
510594704003,511079801001,0.0006678317584355243,0.0
510594704004,510139802001,0.0006706795660701742,0.0
510594705001,510139802001,0.0028336211666470964,0.0
510594705001,511079801001,0.0007285437364753102,0.0
510594705002,510139802001,0.001609630958568599,0.0
510594705002,511079801001,0.0006071197803960919,0.0
510594705003,510139802001,0.0045438540601266285,0.0
510594705003,511079801001,0.0006678317584355243,0.0
510594705004,510139802001,0.00278332019919163,0.0
510594705004,511079801001,0.0022246603381656164,0.0
510594706002,510139802001,0.0006539125769183522,0.0
510594706002,511079801001,1.3009709579917294e-05,0.0
510594707001,510139802001,0.0007712815009806551,0.0
510594707002,510139802001,0.00040240773964222607,0.0
510594707002,511079801001,0.00048569582431687346,0.0
510594707003,510139802001,0.0014922620345062959,0.0
510594707004,510139802001,0.000318572793883429,0.0
510594707004,511079801001,0.0005724272215162141,0.0
510594707005,510139802001,0.0021797085897282925,0.0
510594707005,511079801001,0.0006678317584355243,0.0
510594708002,510139802001,0.0018443688066932052,0.0
510594708002,511079801001,0.002150938650546053,0.0
510594709001,510139802001,0.0014587280562026515,0.0
510594709002,510139802001,0.0031857279388340055,0.0
510594709002,511079801001,0.0017259548042689655,0.0
510594709003,510139802001,0.0018779027849968497,0.0
510594709003,511079801001,0.0016912622453890878,0.0
510594709004,510139802001,0.0011233882731675646,0.0
510594709005,510139802001,0.0025485823510670237,0.0
510594710001,510139802001,0.00045270870709739026,0.0
510594710001,511079801001,0.0017259548042689655,0.0
510594711001,510139802001,0.0003018058047316695,0.0
510594711001,511079801001,0.0006678317584355243,0.0
510594711005,511079801001,0.0018777347493678998,0.0
510594712012,510139802001,0.000855116446739314,0.0
510594712013,510139802001,0.0008048154792842995,0.0
510594712021,510139802001,0.003303096862896309,0.0
510594712021,511079801001,0.0024718448201842148,0.0
510594712022,510139802001,0.004007310407270127,0.0
510594712022,511079801001,0.0012966343881317165,0.0
510594712023,510139802001,0.0005030096745524047,0.0
510594713011,510139802001,0.0015760969802649546,0.0
510594713011,511079801001,0.0017302913741287734,0.0
510594713012,510139802001,0.0011233882731675646,0.0
510594713012,511079801001,0.0018864078890878696,0.0
510594713032,510139802001,0.0009054174141947805,0.0
510594713033,510139802001,0.0010563203165607279,0.0
510594713033,511079801001,0.0005724272215162141,0.0
510594713041,510139802001,0.0022300095571837586,0.0
510594713041,511079801001,6.504854789958646e-05,0.0
510594714011,510139802001,0.0010563203165607279,0.0
510594714012,510139802001,0.00108985429486392,0.0
510594714012,511079801001,0.0019124273082477777,0.0
510594714021,510139802001,0.0013581261212921706,0.0
510594714021,511079801001,0.001131844733452651,0.0
510594714022,510139802001,0.0003521067721869478,0.0
510594714022,511079801001,0.0011188350238728736,0.0
510594801001,510139802001,0.0014251940778994593,0.0
510594801001,511079801001,0.0027146927323426513,0.0
510594801002,510139802001,0.00041917472879398547,0.0
510594801002,511079801001,0.0017389645138487426,0.0
510594801004,510139802001,0.0017773008500863686,0.0
510594801004,511079801001,0.0006071197803960919,0.0
510594802011,510139802001,0.003906708472359646,0.0
510594802011,511079801001,0.0016782525358093104,0.0
510594802012,510139802001,0.0018611357958450273,0.0
510594802012,511079801001,0.0007892557145147426,0.0
510594802013,510139802001,0.00033533978303518843,0.0
510594802013,511079801001,0.0011188350238728736,0.0
510594802021,510139802001,0.004929494810617181,0.0
510594802021,511079801001,0.005208220401826612,0.0
510594802022,510139802001,0.018728726882514837,0.0
510594802022,511079801001,0.02211216971599929,0.0
510594802031,510139802001,0.000318572793883429,0.0
510594802031,511079801001,0.0019080907383876161,0.0
510594803001,510139802001,0.003772572559145521,0.0
510594803001,511079801001,0.003993980841034429,0.0
510594803002,510139802001,0.0008886504250429582,0.0
510594803002,511079801001,0.0016652428262291794,0.0
510594803003,510139802001,0.005231300615348624,0.0
510594803003,511079801001,0.005333980927765993,0.0
510594804011,510139802001,0.0020791066548178114,0.0
510594804011,511079801001,0.0024805179599041837,0.0
510594804012,510139802001,0.0024312134270047204,0.0
510594804012,511079801001,0.0012272492703719613,0.0
510594804021,510139802001,0.00321926191713765,0.0
510594804021,511079801001,0.007155340268954268,0.0
510594804022,510139802001,0.0003521067721869478,0.0
510594804022,511079801001,0.0038855665945349877,0.0
510594804023,510139802001,0.000318572793883429,0.0
510594804023,511079801001,0.0030442720417004285,0.0
510594805011,511079801001,0.000546407802356306,0.0
510594805012,511079801001,0.0022853723162054025,0.0
510594805013,511079801001,0.0025889322064032716,0.0
510594805021,510139802001,0.0013581261212921706,0.0
510594805021,511079801001,0.004666149169330115,0.0
510594805022,511079801001,0.0025889322064032716,0.0
510594805023,511079801001,0.003243754255259372,0.0
510594805031,511079801001,0.0015785114290298389,0.0
510594805032,511079801001,0.005208220401826612,0.0
510594805041,510139802001,0.00025150483727639134,0.0
510594805041,511079801001,0.002831780118561708,0.0
510594805051,511079801001,0.0009713916486337469,0.0
510594808011,511079801001,0.0023070551655051488,0.0
510594808012,511079801001,0.002198640919005708,0.0
510594808013,511079801001,0.0031743691374996165,0.0
510594808021,511079801001,0.0010451133362533104,0.0
510594808022,511079801001,0.005936764138301923,0.0
510594808023,511079801001,0.0007892557145147426,0.0
510594809011,511079801001,0.0009713916486337469,0.0
510594809012,510139802001,0.0009724853708016171,0.0
510594809012,511079801001,0.0035256312961574944,0.0
510594809013,511079801001,0.005264595810006237,0.0
510594809014,511079801001,0.001179547001912306,0.0
510594809021,510139802001,0.002699485253432971,0.0
510594809021,511079801001,0.005945437278021892,0.0
510594809022,511079801001,0.002775404710382084,0.0
